new_url,legacy_url,original_publish_date,original_modified_date,source_of_date,confidence,new_modified_date,notes
/skin-clinic-bhubaneswar,https://www.radianceclinics.com/treatment/premium-services/peels/,2023-09-23,,good-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/concerns/acne/acne,https://www.radianceclinics.com/treatment/acne-treatment/acne-check-peel/,2023-09-23,,good-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/conditions/spider-veins/,2023-09-26,,good-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/botox-treatment-bhubaneswar,https://www.radianceclinics.com/botox-treatment/,2022-10-29,,good-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/treatment/premium-services/hydra-revive/,2023-09-23,,good-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/concerns/scars-stretch-marks/raised-scars-keloids,https://www.radianceclinics.com/conditions/keloid/,2023-09-26,,maybe-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/tattoo-removal-bhubaneswar,https://www.radianceclinics.com/tattoo-removal-radiance/,2023-08-13,,maybe-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/dermal-fillers-bhubaneswar,https://www.radianceclinics.com/post/what-are-the-latest-trends-in-filler-treatment/,2024-07-17,,maybe-content.json:date,high,2026-08-15,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/privacy-policy/,2022-07-03,,maybe-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/concerns/hair-loss-scalp/hair-loss,https://www.radianceclinics.com/post/common-hair-loss-myths-that-might-be-holding-you-back/,2026-04-23,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/conditions/antiageing/deep-fold/,2023-09-26,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/contact,https://www.radianceclinics.com/contact-us/,2022-07-13,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/hair/,2022-08-03,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/knowledge,https://www.radianceclinics.com/locations/,2022-07-30,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/book-online-radiance-clinics-bhuabaneswar/,2022-08-15,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/knowledge,https://www.radianceclinics.com/virtual-tour/,2022-10-20,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/about,https://www.radianceclinics.com/media-press-release/,2022-08-15,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
/knowledge,https://www.radianceclinics.com/thank-you/,2023-01-09,,rejected-content.json:date,high,,Publication date preserved from structured extraction; no original modified date was supplied.
