old_url,old_title,old_topic,old_content_length,new_equivalent,current_http_status,redirect_exists,current_indexed_url,gsc_old_impressions_if_available,gsc_current_impressions,migration_action,priority
https://www.radianceclinics.com/post/how-effective-are-weight-loss-clinics-for-belly-fat-reduction,How Effective Are Weight Loss Clinics for Belly Fat Reduction?,Clinic & Doctor,498,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,6,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/luminous-love-laser-facials-for-bridal-skincare-bliss,Luminous Love: Laser Facials for Bridal Skincare Bliss,Skin Health,446,,GSC_404_EXPORT,no,,5,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/common-myths-about-laser-hair-removal-treatments,Common Myths about Laser Hair Removal Treatments,Laser Hair Reduction,556,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,5,391,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/skincare-mythbusters-debunking-common-misconceptions-about-skin-health,Skincare Mythbusters: Debunking Common Misconceptions about Skin Health,Skin Health,430,,not-live-checked,no,,5,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/radiance-skin-and-hair-clinics-your-ideal-destination-for-hair-transplants,Radiance Skin and Hair Clinics: Your Ideal Destination for Hair Transplants,Hair Transplant,463,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,5,495,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/when-should-you-visit-a-skin-clinic-signs-and-symptoms-to-watch,When Should You Visit a Skin Clinic? Signs and Symptoms to Watch,Skin Health,475,,GSC_404_EXPORT,no,,5,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/is-hair-restoration-worth-the-investment,Is Hair Restoration Worth the Investment?,Clinic & Doctor,520,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,4,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/hair-regrowth-treatment,Hair Regrowth Treatment,Hair Loss & Scalp,429,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,GSC_404_EXPORT,no,,2,0,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/the-ultimate-guide-to-body-hair-removal-in-odishas-aesthetic-hub,The Ultimate Guide to Body Hair Removal in Odisha's Aesthetic Hub,Laser Hair Reduction,441,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,2,391,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/certain-myths-about-hair-transplants-for-young-men,Certain Myths about Hair Transplants for Young Men,Hair Transplant,471,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,2,495,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/aging-gracefully-with-botox-how-it-can-enhance-your-natural-beauty,Aging Gracefully with Botox: How It Can Enhance Your Natural Beauty,Ageing & Aesthetics,476,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,2,98,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/is-hair-transplant-the-right-solution-for-you-a-complete-guide-on-hair-transplant,Is Hair Transplant the Right Solution for You? A Complete Guide on Hair Transplant,Hair Transplant,582,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,2,495,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/experience-natural-looking-hair-with-hair-patch,Experience Natural-Looking Hair with Hair Patch,Clinic & Doctor,547,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,2,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/how-facial-fillers-can-enhance-your-natural-beauty,How Facial Fillers Can Enhance Your Natural Beauty,Ageing & Aesthetics,772,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,GSC_404_EXPORT,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,2,98,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/tackling-hair-loss-a-guide-to-top-notch-hair-transplant-clinics,Tackling Hair Loss: A Guide to Top-notch Hair Transplant Clinics,Hair Transplant,546,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,1,495,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/why-a-hair-wig-is-an-ideal-solution-for-hair-loss,Why a hair wig is an ideal solution for hair loss,Hair Loss & Scalp,523,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,GSC_404_EXPORT,no,,1,0,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/understanding-male-specific-skin-concerns-expert-insights-and-solutions,Understanding Male-Specific Skin Concerns: Expert Insights and Solutions,Pigmentation,476,https://www.radianceclinics.com/pigmentation-treatment-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/pigmentation-treatment-bhubaneswar,1,39,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/why-radiance-skin-and-hair-clinics-is-the-best-hair-loss-clinic-in-bhubaneswar,Why Radiance Skin and Hair Clinics is the best hair loss clinic in Bhubaneswar,Hair Loss & Scalp,441,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,GSC_404_EXPORT,no,,1,0,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/is-it-possible-to-stop-saving-unwanted-hair,Is It Possible To Stop Saving Unwanted Hair,Laser Hair Reduction,466,,not-live-checked,no,,1,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/essential-skincare-tips-and-advice-from-dermatologists,Essential Skincare Tips and Advice from Dermatologists,Skin Health,479,,GSC_404_EXPORT,no,,1,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/locks-of-elegance-where-to-find-quality-hair-wigs,Locks of Elegance: Where to Find Quality Hair Wigs,Clinic & Doctor,558,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,1,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/top-5-ways-the-millennial-use-for-better-hair-and-skin,Top 5 Ways the Millennial use for Better Hair and Skin,Skin Health,509,,not-live-checked,no,,1,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/how-to-ensure-the-success-of-hair-transplant-having-it-at-a-hair-transplant,How to ensure the success of hair transplant having it at a hair transplant,Hair Transplant,452,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,0,495,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/body-hair-removal,Body Hair Removal,Laser Hair Reduction,537,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/laser-hair-removal-bhubaneswar,0,391,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/do-not-get-frustrated-having-skin-issues,Do not get frustrated having skin issues – Radiance Skin and Hair Clinics has the solution,Skin Health,464,,not-live-checked,no,,0,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/discovering-the-best-solutions-for-acne-scar-treatment,Discovering the Best Solutions for Acne Scar Treatment,Acne Scars,419,https://www.radianceclinics.com/acne-scar-treatment-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/acne-scar-treatment-bhubaneswar,0,35,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/what-are-the-most-common-myths-about-surgical-hair-restoration,What are the Most Common Myths About Surgical Hair Restoration?,Clinic & Doctor,555,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/body-reshaping-treatment,Body Reshaping Treatment,Clinic & Doctor,431,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/split-ear-repair-2,Split Ear Repair,Scars & Stretch Marks,420,,not-live-checked,no,,0,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/are-fillers-treatments-safe,Are Fillers Treatments Safe?,Ageing & Aesthetics,471,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/botox-vs-fillers-which-is-right-for-you,Botox vs. Fillers: Which is Right for You?,Ageing & Aesthetics,480,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/transform-your-look-the-benefits-of-custom-hair-wigs,Transform Your Look: The Benefits of Custom Hair Wigs,Clinic & Doctor,457,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/whats-the-cause-of-under-eye-dark-circles-and-what-treatments-can-help,What's The Cause Of Under-Eye Dark Circles And What Treatments Can Help?,Pigmentation,722,https://www.radianceclinics.com/concerns/pigmentation/under-eye-dark-circles,GSC_404_EXPORT,no,,0,0,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/post/winter-skincare-and-hair-care-top-tips-for-radiance-and-health,Winter Skincare and Hair Care: Top Tips for Radiance and Health,Skin Health,570,,not-live-checked,no,,0,0,REBUILD_OR_ARCHIVE,P1
https://www.radianceclinics.com/post/what-is-lip-blushing-and-how-does-it-work,What Is Lip Blushing and How Does It Work,Clinic & Doctor,645,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P1
https://www.radianceclinics.com/treatment/bridal-dermatology/laser-facials,Laser Facials,Skin Health,152,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,9,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/pigmentation/cosmelan-peel,Cosmelan Peel,Skin Health,167,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,9,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/stretch-marks/erbium-fibre-laser,Erbium Fibre Laser,Skin Health,161,https://www.radianceclinics.com/skin-clinic-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,9,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/antiageing/age-spot,Age Spots,Pigmentation,208,https://www.radianceclinics.com/pigmentation-treatment-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/pigmentation-treatment-bhubaneswar,9,39,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/hair-loss-causes,Causes Of Hair-Loss,Hair Loss & Scalp,307,https://www.radianceclinics.com/knowledge/hair-loss-causes-and-assessment,not-live-checked,yes,,9,0,REDIRECT,P2
https://www.radianceclinics.com/post-hair-transplant-recovery-guide,Post-Hair Transplant Recovery Guide,Hair Transplant,439,https://www.radianceclinics.com/hair-transplant-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,8,495,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/unwanted-hair/beard-shaping,Beard Shaping,Clinic & Doctor,166,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,8,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/premium-services/insta-glam,Insta-Glam,Clinic & Doctor,163,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,8,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/lip-enhancement,Lip Enhancement,Ageing & Aesthetics,163,,GSC_404_EXPORT,no,,8,0,REBUILD_OR_ARCHIVE,P2
https://www.radianceclinics.com/treatment/premium-services/4d-photofacial,4D Photofacial,Skin Health,150,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,8,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/acne-treatment/diamond-polishing,Diamond Polishing,Skin Health,150,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,8,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/spider-veins,Spider Veins,Clinic & Doctor,216,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,8,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/laser-tattoo-removal,Laser Tattoo Removal,Skin Health,174,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,7,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/media-press-release,Media,Clinic & Doctor,51,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,7,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/bridal-dermatology/carbonpeel,Carbon Peel,Skin Health,159,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,6,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/bridal-dermatology/derma-roller,Dermaroller,Acne Scars,157,https://www.radianceclinics.com/acne-scar-treatment-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/acne-scar-treatment-bhubaneswar,6,35,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/unwanted-hair/soprano-ice,Soprano ICE,Clinic & Doctor,179,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,6,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/bridal-dermatology/mesofacials,Mesofacials,Skin Health,171,https://www.radianceclinics.com/skin-clinic-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,6,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/acne,Acne,Acne,224,https://www.radianceclinics.com/concerns/acne/acne,not-live-checked,no,,6,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/premium-services/peels,Peels,Skin Health,150,https://www.radianceclinics.com/skin-clinic-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,6,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/hairfall/advanced-stemcellow,Advanced Stemcellow,Clinic & Doctor,161,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,5,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/bridal-dermatology/acnecheck-treatment,Acne Check Treatment,Acne,155,https://www.radianceclinics.com/concerns/acne/acne,GSC_404_EXPORT,no,,5,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/non-surgical-hair-replacement,Non-Surgical Hair Replacement,Clinic & Doctor,299,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,5,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/acne-scars/erbium-fiber-laser,Erbium Fiber Laser,Skin Health,156,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,4,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/ingrowing-toe-nails,Ingrowing Toe Nails,Clinic & Doctor,190,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,4,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/acne-treatment/acne-erase,Acne Erase,Acne,148,https://www.radianceclinics.com/concerns/acne/acne,GSC_404_EXPORT,no,,4,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/anti-ageing-therapies/hyaluronic-acid-therapy,Hyaluronic Acid Therapy,Clinic & Doctor,158,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,3,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/nose-enhancement,Nose Enhancement,Clinic & Doctor,165,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,3,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/top-hair-transplant-methods-achieve-natural-long-lasting-results,"Top Hair Transplant Methods: Achieve Natural, Long-Lasting Results",Hair Transplant,397,https://www.radianceclinics.com/hair-transplant-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,2,495,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/anti-ageing-therapies/thread-lift,Thread Lift,Skin Health,158,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,2,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/hair-transplants-what-to-expect,HAIR TRANSPLANTS: WHAT TO EXPECT?,Hair Transplant,192,https://www.radianceclinics.com/knowledge/hair-transplant-aftercare,not-live-checked,yes,https://www.radianceclinics.com/knowledge/hair-transplant-aftercare,2,3,REDIRECT,P2
https://www.radianceclinics.com/post/stubborn-acne-care-with-proven-medical-options,Stubborn Acne Care with Proven Medical Options,Acne,391,https://www.radianceclinics.com/concerns/acne/acne,GSC_404_EXPORT,no,,1,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/%E0%AC%B2%E0%AD%87%E0%AC%9C%E0%AC%B0-%E0%AC%B9%E0%AD%87%E0%AD%9F%E0%AC%BE%E0%AC%B0-%E0%AC%B0%E0%AC%BF%E0%AC%AE%E0%AD%81%E0%AC%AD%E0%AC%BE%E0%AC%B2%E0%AD%8D-%E0%AC%B0-%E0%AC%89%E0%AC%AA%E0%AC%95,ଲେଜର ହେୟାର ରିମୁଭାଲ୍ ର ଉପକାରିତା,Skin Health,574,,GSC_404_EXPORT,no,,1,0,REBUILD_OR_ARCHIVE,P2
https://www.radianceclinics.com/treatment/acne-treatment/acne-check-peel,Acne Check Peel,Acne,146,https://www.radianceclinics.com/concerns/acne/acne,not-live-checked,no,,1,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/privacy-policy,Privacy Policy,Clinic & Doctor,1203,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,1,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/where-to-have-a-high-density-hair-transplant-in-bhubaneswar,Where to have a high density hair transplant in Bhubaneswar,Hair Transplant,406,https://www.radianceclinics.com/hair-transplant-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/hair-transplant-bhubaneswar,0,495,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/premature-hair-grey-treatment,Premature Hair Grey Treatment,Clinic & Doctor,426,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/inch-loss-treatment,Inch Loss Treatment,Clinic & Doctor,430,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/the-myths-and-reasons-for-hair-loss-radiance-skin-and-hair-clinics,The Myths and Reasons for Hair Loss,Hair Loss & Scalp,462,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,not-live-checked,no,,0,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/pigmentation/insta-glow,Insta Glow,Clinic & Doctor,183,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/botox-treatment,Botox Treatment,Ageing & Aesthetics,372,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/radiance-skin-hair-clinic,Radiance Skin & Hair Clinic,Skin Health,310,,not-live-checked,no,,0,0,REBUILD_OR_ARCHIVE,P2
https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/cheek-enhancement,Cheek Enhancement,Clinic & Doctor,160,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/antiageing/sagging-skin,Sagging Skin,Skin Health,203,https://www.radianceclinics.com/skin-clinic-bhubaneswar,GSC_404_EXPORT,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,0,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/hair-loss-treatment,Hair Loss Treatment,Hair Loss & Scalp,334,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,not-live-checked,no,,0,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/treatment/bridal-dermatology/permanentmakeup,Permanent Makeup,Skin Health,161,https://www.radianceclinics.com/skin-clinic-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,0,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/hairfall/hairfall-in-women,Hairfall In Women,Hair Loss & Scalp,253,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,not-live-checked,no,,0,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/antiageing/wrinkle,Wrinkles,Ageing & Aesthetics,199,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/antiageing/crows-feet,Crows Feet,Skin Health,212,https://www.radianceclinics.com/skin-clinic-bhubaneswar,not-live-checked,no,https://www.radianceclinics.com/skin-clinic-bhubaneswar,0,1847,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/post/%E0%AC%85%E0%AC%A8%E0%AC%B2%E0%AC%BE%E0%AC%87%E0%AC%A8%E0%AD%8D-%E0%AC%9A%E0%AC%B0%E0%AD%8D%E0%AC%AE%E0%AC%B0%E0%AD%8B%E0%AC%97-%E0%AC%AC%E0%AC%BF%E0%AC%B6%E0%AD%87%E0%AC%B7%E0%AC%9C%E0%AD%8D%E0%AC%9E,ଅନଲାଇନ୍ ଚର୍ମରୋଗ ବିଶେଷଜ୍ଞଙ୍କ ଉପକାରିତା,Other,449,,GSC_404_EXPORT,no,,0,0,REBUILD_OR_ARCHIVE,P2
https://www.radianceclinics.com/conditions/hairfall/premature-grey,Premature Greying,Hair Loss & Scalp,189,,not-live-checked,no,,0,0,REBUILD_OR_ARCHIVE,P2
https://www.radianceclinics.com/conditions/hairfall/alopecia-areata,Alopecia Areata,Hair Loss & Scalp,186,https://www.radianceclinics.com/concerns/hair-loss-scalp/alopecia-areata,GSC_404_EXPORT,no,https://www.radianceclinics.com/concerns/hair-loss-scalp/alopecia-areata,0,4,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/hairfall/hairfall-in-men,Hairfall In Men,Hair Loss & Scalp,215,https://www.radianceclinics.com/concerns/hair-loss-scalp/hair-loss,not-live-checked,no,,0,0,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/hairfall/dandruffs,Dandruff,Hair Loss & Scalp,217,https://www.radianceclinics.com/concerns/hair-loss-scalp/dandruff,GSC_404_EXPORT,no,https://www.radianceclinics.com/concerns/hair-loss-scalp/dandruff,0,17,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/botox-treatment,Botox,Ageing & Aesthetics,109,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,not-live-checked,yes,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REDIRECT,P2
https://www.radianceclinics.com/post/what-are-the-latest-trends-in-filler-treatment,What Are the Latest Trends in Filler Treatment?,Ageing & Aesthetics,464,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,GSC_404_EXPORT,no,https://www.radianceclinics.com/treatments/aesthetic-dermatology/injectable-aesthetics,0,98,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/conditions/antiageing/deep-fold,Deep Folds,Clinic & Doctor,228,https://www.radianceclinics.com/about,not-live-checked,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/hair,Hair,Clinic & Doctor,28,https://www.radianceclinics.com/about,GSC_404_EXPORT,no,https://www.radianceclinics.com/about,0,104,REVIEW_EQUIVALENCE,P2
https://www.radianceclinics.com/thank-you,Thank You,Other,7,,GSC_404_EXPORT,no,,0,0,REBUILD_OR_ARCHIVE,P2
